Date,Open,High,Low,Close,Adj Close,Volume
2020-06-25,48.43000030517578,50.79999923706055,48.0099983215332,50.72999954223633,49.242889404296875,3504500
2020-06-26,50.15999984741211,50.2599983215332,48.40999984741211,48.7599983215332,47.33064270019531,4342700
2020-06-29,49.029998779296875,49.849998474121094,48.43000030517578,49.650001525878906,48.19455337524414,2634100
2020-06-30,49.04999923706055,51.0099983215332,48.779998779296875,50.65999984741211,49.17494201660156,3104900
2020-07-01,51.029998779296875,51.9900016784668,49.779998779296875,49.86000061035156,48.39839553833008,3394800
2020-07-02,51.16999816894531,51.630001068115234,50.45000076293945,50.52000045776367,49.03904342651367,4166400
2020-07-06,51.220001220703125,52.09000015258789,49.869998931884766,50.40999984741211,48.932273864746094,2381400
2020-07-07,49.68000030517578,49.779998779296875,48.02000045776367,48.11000061035156,46.6996955871582,3779700
2020-07-08,48.279998779296875,48.7599983215332,47.16999816894531,47.439998626708984,46.04933547973633,3867400
2020-07-09,47.279998779296875,47.439998626708984,44.279998779296875,44.34000015258789,43.04020690917969,5209700
2020-07-10,44.34000015258789,45.56999969482422,44.040000915527344,45.400001525878906,44.06913757324219,6245700
2020-07-13,45.869998931884766,46.13999938964844,44.540000915527344,44.95000076293945,43.632328033447266,3817700
2020-07-14,44.84000015258789,47.29999923706055,44.470001220703125,47.279998779296875,45.89402389526367,3695600
2020-07-15,48.290000915527344,48.40999984741211,46.29999923706055,47.459999084472656,46.06874465942383,4202100
2020-07-16,46.52000045776367,48.349998474121094,46.13999938964844,47.81999969482422,46.78788375854492,3080100
2020-07-17,47.83000183105469,48.88999938964844,46.86000061035156,47.15999984741211,46.142127990722656,2949500
2020-07-20,46.93000030517578,48.650001525878906,46.93000030517578,47.70000076293945,46.670475006103516,4004100
2020-07-21,48.70000076293945,50.9900016784668,48.70000076293945,50.41999816894531,49.331764221191406,4584300
2020-07-22,49.61000061035156,50.47999954223633,49.0099983215332,50.189998626708984,49.106727600097656,2565000
2020-07-23,49.58000183105469,50.08000183105469,48.630001068115234,48.849998474121094,47.795650482177734,4936400
2020-07-24,49.13999938964844,49.97999954223633,48.619998931884766,49.040000915527344,47.98155212402344,3055000
2020-07-27,48.810001373291016,49.4900016784668,48.16999816894531,48.560001373291016,47.51191329956055,2474800
2020-07-28,48.11000061035156,48.689998626708984,47.189998626708984,47.27000045776367,46.249755859375,2763300
2020-07-29,47.38999938964844,48.52000045776367,46.95000076293945,48.5,47.45320510864258,3016100
2020-07-30,47.34000015258789,47.689998626708984,46.09000015258789,46.58000183105469,45.57464599609375,3226500
2020-07-31,45.90999984741211,46.880001068115234,45.849998474121094,46.849998474121094,45.83881759643555,2885500
2020-08-03,46.86000061035156,47.06999969482422,45.90999984741211,46.369998931884766,45.369178771972656,4004500
2020-08-04,46.380001068115234,48.77000045776367,46.09000015258789,48.459999084472656,47.414066314697266,5754300
2020-08-05,49.869998931884766,51.11000061035156,49.52000045776367,50.75,49.65464401245117,5070000
2020-08-06,50.40999984741211,51.08000183105469,50.2599983215332,50.88999938964844,49.791622161865234,3290600
2020-08-07,47.0,49.189998626708984,45.06999969482422,48.810001373291016,47.75651550292969,8528400
2020-08-10,48.9900016784668,50.630001068115234,48.63999938964844,50.459999084472656,49.37090301513672,4088700
2020-08-11,52.0,52.779998779296875,49.22999954223633,49.41999816894531,48.35334777832031,5528600
2020-08-12,50.33000183105469,50.34000015258789,48.619998931884766,49.09000015258789,48.03047180175781,4644300
2020-08-13,48.77000045776367,49.150001525878906,47.380001068115234,47.41999816894531,46.396514892578125,3394600
2020-08-14,47.349998474121094,47.97999954223633,46.93000030517578,47.970001220703125,46.93464660644531,3498900
2020-08-17,47.900001525878906,47.900001525878906,46.09000015258789,46.540000915527344,45.5355110168457,4693800
2020-08-18,46.31999969482422,47.18000030517578,46.18000030517578,46.349998474121094,45.349609375,3215400
2020-08-19,46.20000076293945,46.560001373291016,45.439998626708984,45.61000061035156,44.62558364868164,2878900
2020-08-20,44.959999084472656,45.29999923706055,44.09000015258789,44.099998474121094,43.14817428588867,4225500
2020-08-21,44.08000183105469,44.119998931884766,42.97999954223633,43.38999938964844,42.45349884033203,4166400
2020-08-24,43.709999084472656,44.970001220703125,43.36000061035156,44.33000183105469,43.37321090698242,6078900
2020-08-25,44.97999954223633,45.130001068115234,44.04999923706055,44.380001068115234,43.4221305847168,3263300
2020-08-26,44.2400016784668,44.36000061035156,43.0099983215332,43.2599983215332,42.32630157470703,3054000
2020-08-27,43.61000061035156,45.099998474121094,43.20000076293945,44.95000076293945,43.979827880859375,5453800
2020-08-28,45.310001373291016,46.25,44.7599983215332,46.209999084472656,45.21263122558594,3365900
2020-08-31,46.220001220703125,46.25,45.0099983215332,45.34000015258789,44.36140823364258,3017300
2020-09-01,44.720001220703125,45.380001068115234,44.38999938964844,45.209999084472656,44.234214782714844,2906400
2020-09-02,44.720001220703125,45.13999938964844,43.529998779296875,43.70000076293945,42.75680923461914,5249900
2020-09-03,43.709999084472656,44.599998474121094,42.779998779296875,43.130001068115234,42.1991081237793,5188200
2020-09-04,43.56999969482422,43.91999816894531,42.54999923706055,43.13999938964844,42.208892822265625,4418300
2020-09-08,42.16999816894531,42.36000061035156,40.029998779296875,40.83000183105469,39.948753356933594,5747100
2020-09-09,41.36000061035156,42.34000015258789,40.95000076293945,41.86000061035156,40.956520080566406,3565000
2020-09-10,41.81999969482422,41.81999969482422,37.9900016784668,38.0,37.17983627319336,7457200
2020-09-11,38.47999954223633,39.189998626708984,37.900001525878906,39.04999923706055,38.20716857910156,5658300
2020-09-14,39.310001373291016,39.7599983215332,38.540000915527344,39.16999816894531,38.32457733154297,5543300
2020-09-15,39.5,39.779998779296875,38.43000030517578,38.59000015258789,37.75709915161133,4791200
2020-09-16,38.900001525878906,41.58000183105469,38.650001525878906,40.86000061035156,39.97810363769531,6553700
2020-09-17,39.86000061035156,41.20000076293945,39.560001373291016,41.189998626708984,40.30097961425781,3900500
2020-09-18,40.79999923706055,41.54999923706055,40.310001373291016,40.709999084472656,39.83134078979492,5865800
2020-09-21,39.5,40.11000061035156,38.290000915527344,38.810001373291016,37.97235107421875,4719900
2020-09-22,39.06999969482422,39.70000076293945,37.97999954223633,38.45000076293945,37.6201171875,3767800
2020-09-23,38.709999084472656,39.08000183105469,36.34000015258789,36.380001068115234,35.59479522705078,4041400
2020-09-24,36.18000030517578,37.439998626708984,35.33000183105469,36.650001525878906,35.858970642089844,4431700
2020-09-25,36.25,37.79999923706055,36.060001373291016,37.45000076293945,36.64170455932617,3365800
2020-09-28,38.369998931884766,38.369998931884766,37.2599983215332,37.439998626708984,36.631919860839844,4169600
2020-09-29,37.2400016784668,37.470001220703125,34.900001525878906,36.189998626708984,35.408897399902344,7017000
2020-09-30,36.439998626708984,36.7599983215332,35.79999923706055,35.939998626708984,35.1642951965332,6033700
2020-10-01,35.33000183105469,35.81999969482422,34.619998931884766,34.86000061035156,34.10760498046875,5085300
2020-10-02,33.790000915527344,35.220001220703125,33.630001068115234,34.810001373291016,34.05868148803711,5428500
2020-10-05,35.459999084472656,36.4900016784668,35.06999969482422,36.459999084472656,35.673065185546875,4113400
2020-10-06,37.18000030517578,37.720001220703125,35.72999954223633,35.9900016784668,35.213218688964844,6025700
2020-10-07,36.0,36.869998931884766,35.709999084472656,36.709999084472656,35.91767501831055,4513200
2020-10-08,37.11000061035156,37.869998931884766,36.66999816894531,37.66999816894531,36.85695266723633,3714900
2020-10-09,37.97999954223633,38.16999816894531,37.16999816894531,37.560001373291016,36.74932861328125,3398000
2020-10-12,37.5099983215332,38.40999984741211,36.65999984741211,38.209999084472656,37.38529968261719,3806500
2020-10-13,38.63999938964844,40.150001525878906,38.4900016784668,38.63999938964844,37.8060188293457,7808700
2020-10-14,38.7599983215332,39.209999084472656,37.599998474121094,37.619998931884766,36.80803298950195,6919300
2020-10-15,36.54999923706055,38.2400016784668,36.15999984741211,38.08000183105469,37.63323974609375,4791600
2020-10-16,37.880001068115234,39.849998474121094,36.650001525878906,37.41999816894531,36.980979919433594,10261100
2020-10-19,37.529998779296875,37.59000015258789,36.15999984741211,36.189998626708984,35.76540756225586,8378000
2020-10-20,36.47999954223633,36.599998474121094,35.25,36.279998779296875,35.85435485839844,6117800
2020-10-21,36.290000915527344,36.349998474121094,35.040000915527344,35.119998931884766,34.70796203613281,6314500
2020-10-22,35.08000183105469,37.130001068115234,34.95000076293945,36.93000030517578,36.49673080444336,7240100
2020-10-23,37.2599983215332,37.709999084472656,36.70000076293945,37.5099983215332,37.06991958618164,4466200
2020-10-26,36.77000045776367,36.77000045776367,34.65999984741211,34.93000030517578,34.52019119262695,5054900
2020-10-27,34.7400016784668,35.189998626708984,34.2599983215332,34.58000183105469,34.17430114746094,7080600
2020-10-28,33.650001525878906,33.689998626708984,31.969999313354492,32.5099983215332,32.12858581542969,8754600
2020-10-29,31.799999237060547,34.040000915527344,31.219999313354492,33.970001220703125,33.57145690917969,6106000
2020-10-30,33.63999938964844,34.2599983215332,33.02000045776367,34.2400016784668,33.83829116821289,4707300
2020-11-02,34.88999938964844,35.77000045776367,33.400001525878906,35.150001525878906,34.737613677978516,4858500
2020-11-03,35.91999816894531,35.970001220703125,34.529998779296875,35.02000045776367,34.60913848876953,3683700
2020-11-04,35.130001068115234,36.88999938964844,34.220001220703125,36.040000915527344,35.61717224121094,6095200
2020-11-05,35.310001373291016,36.470001220703125,35.310001373291016,35.599998474121094,35.18233108520508,5564100
2020-11-06,36.29999923706055,37.130001068115234,34.040000915527344,34.58000183105469,34.17430114746094,8823500
2020-11-09,39.45000076293945,41.779998779296875,39.099998474121094,40.310001373291016,39.837074279785156,10837900
2020-11-10,41.0,42.25,39.56999969482422,42.189998626708984,41.69501876831055,6593300
2020-11-11,42.75,43.040000915527344,41.27000045776367,41.90999984741211,41.41830062866211,7126700
2020-11-12,40.810001373291016,41.88999938964844,40.119998931884766,40.4900016784668,40.01496505737305,4738900
2020-11-13,40.97999954223633,42.93000030517578,40.959999084472656,42.66999816894531,42.16938400268555,4854100
2020-11-16,44.290000915527344,45.47999954223633,43.650001525878906,45.349998474121094,44.81794357299805,6993000
2020-11-17,44.849998474121094,45.79999923706055,43.95000076293945,45.66999816894531,45.13418960571289,5393500
2020-11-18,46.20000076293945,47.40999984741211,44.849998474121094,44.93000030517578,44.402870178222656,5104300
2020-11-19,44.45000076293945,45.61000061035156,44.11000061035156,45.459999084472656,44.92665100097656,4186700
2020-11-20,45.099998474121094,46.02000045776367,44.56999969482422,45.38999938964844,44.85747146606445,3497200
2020-11-23,46.130001068115234,50.459999084472656,46.04999923706055,50.380001068115234,49.7889289855957,6339600
2020-11-24,52.13999938964844,54.70000076293945,51.83000183105469,54.41999816894531,53.78152847290039,10364300
2020-11-25,53.880001068115234,54.779998779296875,53.0,53.0,52.37819290161133,7565600
2020-11-27,52.09000015258789,53.380001068115234,51.130001068115234,51.43000030517578,50.82661056518555,2187000
2020-11-30,50.7599983215332,50.810001373291016,46.720001220703125,46.880001068115234,46.329994201660156,9701300
2020-12-01,48.470001220703125,48.81999969482422,46.45000076293945,46.529998779296875,45.98409652709961,4340000
2020-12-02,46.58000183105469,49.06999969482422,46.310001373291016,47.81999969482422,47.25896453857422,9378500
2020-12-03,48.75,48.849998474121094,47.720001220703125,48.16999816894531,47.604854583740234,16458000
2020-12-04,49.33000183105469,53.0099983215332,49.2599983215332,53.0,52.37819290161133,7008400
2020-12-07,52.279998779296875,52.66999816894531,51.099998474121094,51.56999969482422,50.964969635009766,5689800
2020-12-08,51.720001220703125,52.22999954223633,51.02000045776367,52.150001525878906,51.53816604614258,4818500
2020-12-09,52.83000183105469,54.5099983215332,52.02000045776367,52.959999084472656,52.338661193847656,6915600
2020-12-10,53.0,55.95000076293945,52.959999084472656,54.68000030517578,54.038482666015625,5231100
2020-12-11,54.189998626708984,54.34000015258789,52.849998474121094,53.599998474121094,52.971153259277344,3929300
2020-12-14,54.439998626708984,54.68000030517578,51.880001068115234,52.08000183105469,51.46898651123047,3937200
2020-12-15,52.52000045776367,53.40999984741211,51.650001525878906,53.15999984741211,52.53631591796875,4081600
2020-12-16,53.27000045776367,53.970001220703125,52.41999816894531,52.70000076293945,52.08171463012695,3417500
2020-12-17,53.22999954223633,53.40999984741211,51.5,52.150001525878906,51.53816604614258,4054000
2020-12-18,52.0099983215332,52.36000061035156,51.029998779296875,51.77000045776367,51.162620544433594,9911100
2020-12-21,49.310001373291016,51.2400016784668,48.59000015258789,50.08000183105469,49.49245071411133,5317800
2020-12-22,50.0,50.0,48.52000045776367,48.849998474121094,48.276878356933594,5033400
2020-12-23,49.45000076293945,50.93000030517578,49.279998779296875,50.08000183105469,49.49245071411133,3660400
2020-12-24,50.150001525878906,50.20000076293945,49.040000915527344,49.599998474121094,49.0180778503418,2128500
2020-12-28,49.79999923706055,50.34000015258789,48.790000915527344,48.939998626708984,48.365821838378906,2594800
2020-12-29,49.540000915527344,49.83000183105469,48.20000076293945,48.66999816894531,48.09899139404297,2027800
2020-12-30,48.58000183105469,50.650001525878906,48.34000015258789,50.560001373291016,49.966819763183594,2324000
2020-12-31,50.29999923706055,50.45000076293945,49.529998779296875,49.869998931884766,49.284912109375,2407800
2021-01-04,50.7599983215332,50.95000076293945,48.599998474121094,49.86000061035156,49.27503204345703,4406500
2021-01-05,50.7400016784668,55.31999969482422,50.369998931884766,53.91999816894531,53.28739929199219,5624100
2021-01-06,54.459999084472656,56.15999984741211,53.72999954223633,55.060001373291016,54.41402816772461,6350800
2021-01-07,55.689998626708984,59.2599983215332,55.25,58.619998931884766,57.932254791259766,5715300
2021-01-08,59.5,59.689998626708984,57.9900016784668,58.869998931884766,58.1793212890625,5804100
2021-01-11,57.43000030517578,60.029998779296875,56.79999923706055,59.61000061035156,58.91064453125,5667800
2021-01-12,60.70000076293945,63.029998779296875,60.310001373291016,62.439998626708984,61.70743942260742,5489300
2021-01-13,62.130001068115234,62.34000015258789,59.79999923706055,60.470001220703125,59.760555267333984,3792200
2021-01-14,60.290000915527344,62.970001220703125,60.119998931884766,62.2400016784668,61.893619537353516,3732300
2021-01-15,60.939998626708984,61.040000915527344,58.54999923706055,59.189998626708984,58.86058807373047,4933100
2021-01-19,60.2599983215332,61.22999954223633,59.880001068115234,60.47999954223633,60.143409729003906,2966700
2021-01-20,61.04999923706055,61.25,59.36000061035156,60.20000076293945,59.86497116088867,2280700
2021-01-21,60.11000061035156,60.459999084472656,54.970001220703125,55.029998779296875,54.72373962402344,8531500
2021-01-22,53.25,54.97999954223633,52.939998626708984,54.86000061035156,54.5546875,5481100
2021-01-25,54.119998931884766,55.25,52.81999969482422,55.20000076293945,54.89279556274414,4902800
2021-01-26,55.84000015258789,56.779998779296875,53.470001220703125,53.4900016784668,53.19231414794922,3702400
2021-01-27,52.720001220703125,55.4900016784668,51.88999938964844,55.0099983215332,54.703853607177734,7499600
2021-01-28,55.52000045776367,55.900001525878906,53.56999969482422,53.720001220703125,53.42103576660156,7417500
2021-01-29,53.20000076293945,53.869998931884766,50.75,50.959999084472656,50.6763916015625,6691300
2021-02-01,51.31999969482422,52.0,50.08000183105469,51.33000183105469,51.044334411621094,4710300
2021-02-02,52.900001525878906,53.0099983215332,50.939998626708984,51.2599983215332,50.9747200012207,6255100
2021-02-03,51.83000183105469,56.0,51.5,55.880001068115234,55.56901168823242,5047600
2021-02-04,56.310001373291016,57.529998779296875,54.72999954223633,57.470001220703125,57.15016555786133,5451900
2021-02-05,58.040000915527344,58.099998474121094,56.43000030517578,56.61000061035156,56.29494857788086,4029000
2021-02-08,57.5099983215332,59.849998474121094,57.31999969482422,59.40999984741211,59.07936477661133,4079300
2021-02-09,58.75,58.93000030517578,57.880001068115234,58.220001220703125,57.89598846435547,3039600
2021-02-10,58.5,60.91999816894531,58.45000076293945,60.209999084472656,59.87491226196289,4959100
2021-02-11,60.150001525878906,60.27000045776367,58.15999984741211,59.63999938964844,59.30808639526367,2973000
2021-02-12,59.209999084472656,61.5,59.029998779296875,61.02000045776367,60.6804084777832,3317600
2021-02-16,63.04999923706055,63.849998474121094,62.13999938964844,63.099998474121094,62.74882888793945,4921900
2021-02-17,63.34000015258789,63.72999954223633,61.84000015258789,63.540000915527344,63.18638229370117,2956500
2021-02-18,63.0,63.13999938964844,60.459999084472656,60.56999969482422,60.23291015625,3691400
2021-02-19,60.790000915527344,62.560001373291016,60.790000915527344,62.5099983215332,62.162113189697266,3291100
2021-02-22,63.0099983215332,67.27999877929688,62.779998779296875,66.0999984741211,65.73213195800781,4639400
2021-02-23,67.30000305175781,68.16000366210938,63.619998931884766,67.8499984741211,67.47239685058594,4236500
2021-02-24,68.1500015258789,72.86000061035156,67.41000366210938,72.37000274658203,71.96723937988281,6106600
2021-02-25,72.4000015258789,72.83999633789062,69.83999633789062,70.58999633789062,70.1971435546875,5983200
2021-02-26,69.25,69.3499984741211,63.41999816894531,64.55999755859375,64.2007064819336,9258000
2021-03-01,65.45999908447266,65.9800033569336,64.12999725341797,64.9800033569336,64.61837005615234,4853300
2021-03-02,64.69000244140625,65.75,63.95000076293945,64.47000122070312,64.1112060546875,3593100
2021-03-03,64.80000305175781,68.4800033569336,64.80000305175781,66.98999786376953,66.61717987060547,4772200
2021-03-04,67.44999694824219,73.87000274658203,67.2300033569336,71.43000030517578,71.032470703125,7351600
2021-03-05,73.91999816894531,74.86000061035156,71.2699966430664,74.58000183105469,74.1649398803711,6638200
2021-03-08,75.5,75.80000305175781,72.7699966430664,74.58999633789062,74.17488098144531,6850200
2021-03-09,72.98999786376953,77.1500015258789,70.5999984741211,73.61000061035156,73.2003402709961,5738400
2021-03-10,74.0,75.6500015258789,72.62999725341797,75.11000061035156,74.6919937133789,3712100
2021-03-11,75.19999694824219,76.58999633789062,74.66000366210938,75.30999755859375,74.89087677001953,4167900
2021-03-12,75.69999694824219,75.88999938964844,74.2300033569336,75.0,74.58260345458984,2958300
2021-03-15,74.16999816894531,74.58999633789062,72.16999816894531,74.36000061035156,73.9461669921875,2602400
2021-03-16,72.61000061035156,72.94999694824219,70.33000183105469,70.6500015258789,70.2568130493164,5399900
2021-03-17,71.37999725341797,73.23999786376953,69.87999725341797,73.19000244140625,72.78267669677734,3816900
2021-03-18,72.47000122070312,73.16000366210938,68.69999694824219,68.9000015258789,68.51655578613281,4406400
2021-03-19,69.22000122070312,71.02999877929688,68.27999877929688,70.08000183105469,69.68998718261719,8384500
2021-03-22,68.61000061035156,69.12000274658203,67.61000061035156,68.2300033569336,67.85028076171875,2942000
2021-03-23,66.9000015258789,71.51000213623047,66.27999877929688,69.6500015258789,69.26238250732422,7079700
2021-03-24,71.01000213623047,73.47000122070312,71.0,72.54000091552734,72.13629150390625,5032500
2021-03-25,71.05000305175781,73.1500015258789,69.80000305175781,73.04000091552734,72.63351440429688,4176000
2021-03-26,74.44000244140625,75.0,73.58000183105469,74.87999725341797,74.46327209472656,4425300
2021-03-29,74.33999633789062,74.88999938964844,72.48999786376953,73.63999938964844,73.23017120361328,3264000
2021-03-30,72.55000305175781,73.9000015258789,71.38999938964844,73.26000213623047,72.85228729248047,2614300
2021-03-31,73.12999725341797,73.79000091552734,72.19000244140625,72.52999877929688,72.12635040283203,3458300
2021-04-01,72.83000183105469,75.55000305175781,72.16000366210938,75.33999633789062,74.92070770263672,5864000
2021-04-05,75.04000091552734,75.1500015258789,70.83000183105469,71.79000091552734,71.39047241210938,4173300
2021-04-06,72.47000122070312,74.62999725341797,72.1500015258789,72.30000305175781,71.89763641357422,3390600
2021-04-07,72.47000122070312,73.55999755859375,72.30000305175781,73.30000305175781,72.8920669555664,3552300
2021-04-08,72.80000305175781,72.8499984741211,70.87999725341797,72.19000244140625,71.78824615478516,4445200
2021-04-09,72.7699966430664,73.51000213623047,71.12999725341797,71.7699966430664,71.37057495117188,4065700
2021-04-12,72.38999938964844,73.37000274658203,70.0999984741211,70.0999984741211,69.70986938476562,3403700
2021-04-13,70.11000061035156,71.0999984741211,69.30999755859375,70.4000015258789,70.0082015991211,2229500
2021-04-14,71.26000213623047,74.87999725341797,71.06999969482422,74.12000274658203,73.70750427246094,4710200
2021-04-15,74.19000244140625,74.33000183105469,72.26000213623047,72.83000183105469,72.83000183105469,3520900
2021-04-16,72.83000183105469,73.0999984741211,70.44000244140625,70.51000213623047,70.51000213623047,3574700
2021-04-19,70.69999694824219,72.0999984741211,70.01000213623047,71.29000091552734,71.29000091552734,2914900
2021-04-20,70.2300033569336,70.5999984741211,67.30000305175781,68.56999969482422,68.56999969482422,3980900
2021-04-21,67.54000091552734,69.68000030517578,67.29000091552734,68.95999908447266,68.95999908447266,3513700
2021-04-22,69.13999938964844,69.19000244140625,67.12999725341797,68.3499984741211,68.3499984741211,2775800
2021-04-23,68.63999938964844,69.88999938964844,68.27999877929688,69.05999755859375,69.05999755859375,2181700
2021-04-26,68.9000015258789,70.38999938964844,68.79000091552734,69.83000183105469,69.83000183105469,2601000
